coll_time_round,Date Time(RAW),RSRP_Wo_Round,mean_AvgRsrp,Downtime,Downtime(RAW),Coverage,Coverage(RAW),serial,sensor_distance
4/20/2024 7:00,45402.5,-89 #,-89,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 7:00,45402.5,-81.5 #,-81.5,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 7:00,45402.5,-79 #,-79,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 7:00,45402.5,-56 #,-56,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 7:00,45402.5,-86 #,-86,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 7:00,45402.5,-103.1 #,-103.1,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 7:00,45402.5,-71 #,-71,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 7:00,45402.5,-82 #,-82,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 7:00,45402.5,-79 #,-79,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 8:00,45402.54167,-56 #,-56,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 8:00,45402.54167,-79.0166666666667 #,-79.0167,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 8:00,45402.54167,-79 #,-79,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 8:00,45402.54167,-79.05 #,-79.05,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 8:00,45402.54167,-89.8833333333333 #,-89.8833,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 8:00,45402.54167,-84.3666666666667 #,-84.3667,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 8:00,45402.54167,-86.4 #,-86.4,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 8:00,45402.54167,-81.9833333333333 #,-81.9833,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 8:00,45402.54167,-103.033333333333 #,-103.0333,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 8:00,45402.54167,-82.8166666666667 #,-82.8167,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 8:00,45402.54167,-71 #,-71,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 9:00,45402.58333,-86.6166666666667 #,-86.6167,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 9:00,45402.58333,-89.85 #,-89.85,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 9:00,45402.58333,-56 #,-56,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 9:00,45402.58333,-79.8666666666667 #,-79.8667,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 9:00,45402.58333,-79.4666666666667 #,-79.4667,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 9:00,45402.58333,-102.466666666667 #,-102.4667,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 9:00,45402.58333,-84.8833333333333 #,-84.8833,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 9:00,45402.58333,-81.9666666666667 #,-81.9667,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 9:00,45402.58333,-83.2166666666667 #,-83.2167,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 9:00,45402.58333,-79.3333333333333 #,-79.3333,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 9:00,45402.58333,-71.0166666666667 #,-71.0167,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 10:00,45402.625,-102.016666666667 #,-102.0167,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 10:00,45402.625,-89.0666666666667 #,-89.0667,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 10:00,45402.625,-83.6666666666667 #,-83.6667,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 10:00,45402.625,-56.05 #,-56.05,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 10:00,45402.625,-86.5666666666667 #,-86.5667,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 10:00,45402.625,-82.5 #,-82.5,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 10:00,45402.625,-71.25 #,-71.25,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 10:00,45402.625,-79.5666666666667 #,-79.5667,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 10:00,45402.625,-79.65 #,-79.65,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 10:00,45402.625,-84.7666666666667 #,-84.7667,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 10:00,45402.625,-79.8 #,-79.8,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 11:00,45402.66667,-102.338983050847 #,-102.339,,0.62,100%,10000,SN1001000878872,0.458002602
4/20/2024 11:00,45402.66667,-79.8793103448276 #,-79.8793,1%,1.21,100%,10000,SN1001000878865,0.05685216
4/20/2024 11:00,45402.66667,-56.1206896551724 #,-56.1207,,0.82,100%,10000,SN1001000878876,0.148362853
4/20/2024 11:00,45402.66667,-88.95 #,-88.95,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 11:00,45402.66667,-86.6034482758621 #,-86.6034,2%,1.9,100%,10000,SN1001000878870,0.311663855
4/20/2024 11:00,45402.66667,-84.5762711864407 #,-84.5763,,0.43,100%,10000,SN1001000878866,0.072632366
4/20/2024 11:00,45402.66667,-84.0333333333333 #,-84.0333,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 11:00,45402.66667,-79.9310344827586 #,-79.931,2%,1.6,100%,10000,SN1001000878856,0.272075868
4/20/2024 11:00,45402.66667,-79.6166666666667 #,-79.6167,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 11:00,45402.66667,-71.1833333333333 #,-71.1833,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 11:00,45402.66667,-82.4833333333333 #,-82.4833,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 12:00,45402.70833,-80.7179487179487 #,-80.7179,35%,35.05,100%,10000,SN1001000878856,0.272075868
4/20/2024 12:00,45402.70833,-89.8333333333333 #,-89.8333,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 12:00,45402.70833,-79.7435897435897 #,-79.7436,35%,35.45,100%,10000,SN1001000878865,0.05685216
4/20/2024 12:00,45402.70833,-71.1666666666667 #,-71.1667,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 12:00,45402.70833,-55.8536585365854 #,-55.8537,32%,32.46,100%,10000,SN1001000878876,0.148362853
4/20/2024 12:00,45402.70833,-84.35 #,-84.35,33%,32.86,100%,10000,SN1001000878866,0.072632366
4/20/2024 12:00,45402.70833,-86.4615384615385 #,-86.4615,35%,34.74,100%,10000,SN1001000878870,0.311663855
4/20/2024 12:00,45402.70833,-82.4 #,-82.4,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 12:00,45402.70833,-79.85 #,-79.85,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 12:00,45402.70833,-83.7333333333333 #,-83.7333,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 12:00,45402.70833,-102.205128205128 #,-102.2051,34%,34.35,100%,10000,SN1001000878872,0.458002602
4/20/2024 13:00,45402.75,-55.7333333333333 #,-55.7333,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 13:00,45402.75,-84.1 #,-84.1,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 13:00,45402.75,-71.3166666666667 #,-71.3167,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 13:00,45402.75,-89.85 #,-89.85,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 13:00,45402.75,-79.45 #,-79.45,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 13:00,45402.75,-81.8833333333333 #,-81.8833,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 13:00,45402.75,-79.7333333333333 #,-79.7333,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 13:00,45402.75,-80.05 #,-80.05,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 13:00,45402.75,-101.883333333333 #,-101.8833,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 13:00,45402.75,-86.5833333333333 #,-86.5833,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 13:00,45402.75,-83.2833333333333 #,-83.2833,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 14:00,45402.79167,-84.05 #,-84.05,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 14:00,45402.79167,-79.8333333333333 #,-79.8333,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 14:00,45402.79167,-71.1333333333333 #,-71.1333,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 14:00,45402.79167,-79.7333333333333 #,-79.7333,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 14:00,45402.79167,-81.4333333333333 #,-81.4333,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 14:00,45402.79167,-86.7333333333333 #,-86.7333,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 14:00,45402.79167,-101.433333333333 #,-101.4333,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 14:00,45402.79167,-83.1666666666667 #,-83.1667,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 14:00,45402.79167,-79.2333333333333 #,-79.2333,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 14:00,45402.79167,-90.6666666666667 #,-90.6667,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 14:00,45402.79167,-55.7 #,-55.7,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 15:00,45402.83333,-87.3333333333333 #,-87.3333,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 15:00,45402.83333,-84.3 #,-84.3,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 15:00,45402.83333,-101.35 #,-101.35,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 15:00,45402.83333,-80.5 #,-80.5,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 15:00,45402.83333,-71.4833333333333 #,-71.4833,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 15:00,45402.83333,-79.3833333333333 #,-79.3833,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 15:00,45402.83333,-79.7 #,-79.7,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 15:00,45402.83333,-81.8333333333333 #,-81.8333,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 15:00,45402.83333,-83.3666666666667 #,-83.3667,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 15:00,45402.83333,-55.8833333333333 #,-55.8833,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 15:00,45402.83333,-90.75 #,-90.75,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 16:00,45402.875,-71.4 #,-71.4,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 16:00,45402.875,-101.166666666667 #,-101.1667,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 16:00,45402.875,-78.7166666666667 #,-78.7167,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 16:00,45402.875,-79.1166666666667 #,-79.1167,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 16:00,45402.875,-90.8666666666667 #,-90.8667,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 16:00,45402.875,-83.9333333333333 #,-83.9333,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 16:00,45402.875,-82.9 #,-82.9,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 16:00,45402.875,-55.5333333333333 #,-55.5333,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 16:00,45402.875,-86.2833333333333 #,-86.2833,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 16:00,45402.875,-81.2 #,-81.2,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 16:00,45402.875,-81.0833333333333 #,-81.0833,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 17:00,45402.91667,-86.4666666666667 #,-86.4667,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 17:00,45402.91667,-71.45 #,-71.45,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 17:00,45402.91667,-81.1666666666667 #,-81.1667,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 17:00,45402.91667,-82.7666666666667 #,-82.7667,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 17:00,45402.91667,-79.4666666666667 #,-79.4667,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 17:00,45402.91667,-81.2333333333333 #,-81.2333,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 17:00,45402.91667,-79.3 #,-79.3,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 17:00,45402.91667,-83.9333333333333 #,-83.9333,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 17:00,45402.91667,-101.516666666667 #,-101.5167,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 17:00,45402.91667,-55.3 #,-55.3,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 17:00,45402.91667,-90.8666666666667 #,-90.8667,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 18:00,45402.95833,-82.25 #,-82.25,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 18:00,45402.95833,-79.9166666666667 #,-79.9167,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 18:00,45402.95833,-79.1333333333333 #,-79.1333,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 18:00,45402.95833,-86.6833333333333 #,-86.6833,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 18:00,45402.95833,-101.65 #,-101.65,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 18:00,45402.95833,-81.3666666666667 #,-81.3667,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 18:00,45402.95833,-71.0333333333333 #,-71.0333,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 18:00,45402.95833,-89.3333333333333 #,-89.3333,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 18:00,45402.95833,-79.5166666666667 #,-79.5167,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 18:00,45402.95833,-55.2166666666667 #,-55.2167,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 18:00,45402.95833,-83.9 #,-83.9,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 19:00,45403,-78.85 #,-78.85,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 19:00,45403,-79.5333333333333 #,-79.5333,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 19:00,45403,-101.45 #,-101.45,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 19:00,45403,-81.2666666666667 #,-81.2667,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 19:00,45403,-88.55 #,-88.55,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 19:00,45403,-70.75 #,-70.75,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 19:00,45403,-55.3666666666667 #,-55.3667,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 19:00,45403,-86.2166666666667 #,-86.2167,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 19:00,45403,-82.4 #,-82.4,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 19:00,45403,-79.2333333333333 #,-79.2333,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 19:00,45403,-83.8333333333333 #,-83.8333,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 20:00,45403.04167,-83.7666666666667 #,-83.7667,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 20:00,45403.04167,-86.05 #,-86.05,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 20:00,45403.04167,-88.6666666666667 #,-88.6667,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 20:00,45403.04167,-82.9666666666667 #,-82.9667,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 20:00,45403.04167,-70.9 #,-70.9,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 20:00,45403.04167,-101.65 #,-101.65,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 20:00,45403.04167,-81.2333333333333 #,-81.2333,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 20:00,45403.04167,-79.4 #,-79.4,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 20:00,45403.04167,-78.6833333333333 #,-78.6833,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 20:00,45403.04167,-55.1333333333333 #,-55.1333,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 20:00,45403.04167,-79.4 #,-79.4,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 21:00,45403.08333,-82.9 #,-82.9,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 21:00,45403.08333,-83.6166666666667 #,-83.6167,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 21:00,45403.08333,-70.9 #,-70.9,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 21:00,45403.08333,-78.8166666666667 #,-78.8167,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 21:00,45403.08333,-79.5666666666667 #,-79.5667,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 21:00,45403.08333,-78.2666666666667 #,-78.2667,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 21:00,45403.08333,-55.1666666666667 #,-55.1667,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 21:00,45403.08333,-101.8 #,-101.8,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 21:00,45403.08333,-88.3166666666667 #,-88.3167,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 21:00,45403.08333,-81.2833333333333 #,-81.2833,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 21:00,45403.08333,-86.05 #,-86.05,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 22:00,45403.125,-79.6833333333333 #,-79.6833,0%,0,100%,10000,SN1001000878856,0.272075868
4/20/2024 22:00,45403.125,-83.3666666666667 #,-83.3667,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 22:00,45403.125,-82.9 #,-82.9,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 22:00,45403.125,-102.016666666667 #,-102.0167,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 22:00,45403.125,-86.0333333333333 #,-86.0333,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 22:00,45403.125,-78.7833333333333 #,-78.7833,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 22:00,45403.125,-88.2833333333333 #,-88.2833,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 22:00,45403.125,-81.1333333333333 #,-81.1333,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 22:00,45403.125,-78.2833333333333 #,-78.2833,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 22:00,45403.125,-70.65 #,-70.65,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 22:00,45403.125,-55 #,-55,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 23:00,45403.16667,-101.766666666667 #,-101.7667,0%,0,100%,10000,SN1001000878872,0.458002602
4/20/2024 23:00,45403.16667,-86 #,-86,0%,0,100%,10000,SN1001000878870,0.311663855
4/20/2024 23:00,45403.16667,-83.5833333333333 #,-83.5833,0%,0,100%,10000,SN1001000878866,0.072632366
4/20/2024 23:00,45403.16667,-70.8833333333333 #,-70.8833,0%,0,100%,10000,SN1001000878868,0.229262629
4/20/2024 23:00,45403.16667,-88.0833333333333 #,-88.0833,0%,0,100%,10000,SN1001000878874,0.45706528
4/20/2024 23:00,45403.16667,-78.9666666666667 #,-78.9667,0%,0,100%,10000,SN1001000878871,0.394452002
4/20/2024 23:00,45403.16667,-78.8666666666667 #,-78.8667,0%,0,100%,10000,SN1001000878865,0.05685216
4/20/2024 23:00,45403.16667,-81.1833333333333 #,-81.1833,0%,0,100%,10000,SN1001000878875,0.383627261
4/20/2024 23:00,45403.16667,-83.0166666666667 #,-83.0167,0%,0,100%,10000,SN1001000878869,0.322195995
4/20/2024 23:00,45403.16667,-55 #,-55,0%,0,100%,10000,SN1001000878876,0.148362853
4/20/2024 23:00,45403.16667,-80.0666666666667 #,-80.0667,0%,0,100%,10000,SN1001000878856,0.272075868
4/21/2024 0:00,45403.20833,-78.8166666666667 #,-78.8167,0%,0,100%,10000,SN1001000878871,0.394452002
4/21/2024 0:00,45403.20833,-79.7333333333333 #,-79.7333,0%,0,100%,10000,SN1001000878856,0.272075868
4/21/2024 0:00,45403.20833,-78.8333333333333 #,-78.8333,0%,0,100%,10000,SN1001000878865,0.05685216
4/21/2024 0:00,45403.20833,-81.3 #,-81.3,0%,0,100%,10000,SN1001000878875,0.383627261
4/21/2024 0:00,45403.20833,-70.7666666666667 #,-70.7667,0%,0,100%,10000,SN1001000878868,0.229262629
4/21/2024 0:00,45403.20833,-88.1 #,-88.1,0%,0,100%,10000,SN1001000878874,0.45706528
4/21/2024 0:00,45403.20833,-102.266666666667 #,-102.2667,0%,0,100%,10000,SN1001000878872,0.458002602
4/21/2024 0:00,45403.20833,-82.9166666666667 #,-82.9167,0%,0,100%,10000,SN1001000878869,0.322195995
4/21/2024 0:00,45403.20833,-83.5833333333333 #,-83.5833,0%,0,100%,10000,SN1001000878866,0.072632366
4/21/2024 0:00,45403.20833,-55 #,-55,0%,0,100%,10000,SN1001000878876,0.148362853
4/21/2024 0:00,45403.20833,-86 #,-86,0%,0,100%,10000,SN1001000878870,0.311663855
4/21/2024 1:00,45403.25,-85.9833333333333 #,-85.9833,0%,0,100%,10000,SN1001000878870,0.311663855
4/21/2024 1:00,45403.25,-101.766666666667 #,-101.7667,0%,0,100%,10000,SN1001000878872,0.458002602
4/21/2024 1:00,45403.25,-83.05 #,-83.05,0%,0,100%,10000,SN1001000878869,0.322195995
4/21/2024 1:00,45403.25,-78.7333333333333 #,-78.7333,0%,0,100%,10000,SN1001000878865,0.05685216
4/21/2024 1:00,45403.25,-78.85 #,-78.85,0%,0,100%,10000,SN1001000878871,0.394452002
4/21/2024 1:00,45403.25,-70.7833333333333 #,-70.7833,0%,0,100%,10000,SN1001000878868,0.229262629
4/21/2024 1:00,45403.25,-55.0333333333333 #,-55.0333,0%,0,100%,10000,SN1001000878876,0.148362853
4/21/2024 1:00,45403.25,-81.2333333333333 #,-81.2333,0%,0,100%,10000,SN1001000878875,0.383627261
4/21/2024 1:00,45403.25,-79.55 #,-79.55,0%,0,100%,10000,SN1001000878856,0.272075868
4/21/2024 1:00,45403.25,-83.7166666666667 #,-83.7167,0%,0,100%,10000,SN1001000878866,0.072632366
4/21/2024 1:00,45403.25,-88.5166666666667 #,-88.5167,0%,0,100%,10000,SN1001000878874,0.45706528
4/21/2024 2:00,45403.29167,-55.0333333333333 #,-55.0333,0%,0,100%,10000,SN1001000878876,0.148362853
4/21/2024 2:00,45403.29167,-101.966666666667 #,-101.9667,0%,0,100%,10000,SN1001000878872,0.458002602
4/21/2024 2:00,45403.29167,-79 #,-79,0%,0,100%,10000,SN1001000878871,0.394452002
4/21/2024 2:00,45403.29167,-79.4666666666667 #,-79.4667,0%,0,100%,10000,SN1001000878856,0.272075868
4/21/2024 2:00,45403.29167,-78.6833333333333 #,-78.6833,0%,0,100%,10000,SN1001000878865,0.05685216
4/21/2024 2:00,45403.29167,-70.9666666666667 #,-70.9667,0%,0,100%,10000,SN1001000878868,0.229262629
4/21/2024 2:00,45403.29167,-82.8833333333333 #,-82.8833,0%,0,100%,10000,SN1001000878869,0.322195995
4/21/2024 2:00,45403.29167,-81.0666666666667 #,-81.0667,0%,0,100%,10000,SN1001000878875,0.383627261
4/21/2024 2:00,45403.29167,-85.9833333333333 #,-85.9833,0%,0,100%,10000,SN1001000878870,0.311663855
4/21/2024 2:00,45403.29167,-88.4833333333333 #,-88.4833,0%,0,100%,10000,SN1001000878874,0.45706528
4/21/2024 2:00,45403.29167,-83.6333333333333 #,-83.6333,0%,0,100%,10000,SN1001000878866,0.072632366
4/21/2024 3:00,45403.33333,-78.8666666666667 #,-78.8667,0%,0,100%,10000,SN1001000878871,0.394452002
4/21/2024 3:00,45403.33333,-88.3333333333333 #,-88.3333,0%,0,100%,10000,SN1001000878874,0.45706528
4/21/2024 3:00,45403.33333,-86.0166666666667 #,-86.0167,0%,0,100%,10000,SN1001000878870,0.311663855
4/21/2024 3:00,45403.33333,-83.6 #,-83.6,0%,0,100%,10000,SN1001000878866,0.072632366
4/21/2024 3:00,45403.33333,-55.0166666666667 #,-55.0167,0%,0,100%,10000,SN1001000878876,0.148362853
4/21/2024 3:00,45403.33333,-83 #,-83,0%,0,100%,10000,SN1001000878869,0.322195995
4/21/2024 3:00,45403.33333,-79.7833333333333 #,-79.7833,0%,0,100%,10000,SN1001000878856,0.272075868
4/21/2024 3:00,45403.33333,-78.95 #,-78.95,0%,0,100%,10000,SN1001000878865,0.05685216
4/21/2024 3:00,45403.33333,-70.9833333333333 #,-70.9833,0%,0,100%,10000,SN1001000878868,0.229262629
4/21/2024 3:00,45403.33333,-80.9666666666667 #,-80.9667,0%,0,100%,10000,SN1001000878875,0.383627261
4/21/2024 3:00,45403.33333,-102.316666666667 #,-102.3167,0%,0,100%,10000,SN1001000878872,0.458002602
4/21/2024 4:00,45403.375,-79.8666666666667 #,-79.8667,0%,0,100%,10000,SN1001000878856,0.272075868
4/21/2024 4:00,45403.375,-55.0333333333333 #,-55.0333,0%,0,100%,10000,SN1001000878876,0.148362853
4/21/2024 4:00,45403.375,-81 #,-81,0%,0,100%,10000,SN1001000878875,0.383627261
4/21/2024 4:00,45403.375,-86 #,-86,0%,0,100%,10000,SN1001000878870,0.311663855
4/21/2024 4:00,45403.375,-83.0166666666667 #,-83.0167,0%,0,100%,10000,SN1001000878869,0.322195995
4/21/2024 4:00,45403.375,-79 #,-79,0%,0,100%,10000,SN1001000878865,0.05685216
4/21/2024 4:00,45403.375,-78.9666666666667 #,-78.9667,0%,0,100%,10000,SN1001000878871,0.394452002
4/21/2024 4:00,45403.375,-88.25 #,-88.25,0%,0,100%,10000,SN1001000878874,0.45706528
4/21/2024 4:00,45403.375,-102.483333333333 #,-102.4833,0%,0,100%,10000,SN1001000878872,0.458002602
4/21/2024 4:00,45403.375,-70.9833333333333 #,-70.9833,0%,0,100%,10000,SN1001000878868,0.229262629
4/21/2024 4:00,45403.375,-83.7166666666667 #,-83.7167,0%,0,100%,10000,SN1001000878866,0.072632366
4/21/2024 5:00,45403.41667,-83 #,-83,0%,0,100%,10000,SN1001000878869,0.322195995
4/21/2024 5:00,45403.41667,-88.1 #,-88.1,0%,0,100%,10000,SN1001000878874,0.45706528
4/21/2024 5:00,45403.41667,-102.233333333333 #,-102.2333,0%,0,100%,10000,SN1001000878872,0.458002602
4/21/2024 5:00,45403.41667,-55.0166666666667 #,-55.0167,0%,0,100%,10000,SN1001000878876,0.148362853
4/21/2024 5:00,45403.41667,-84 #,-84,0%,0,100%,10000,SN1001000878866,0.072632366
4/21/2024 5:00,45403.41667,-81 #,-81,0%,0,100%,10000,SN1001000878875,0.383627261
